serial no,distance,latitude,longitude
931.0,23250.0,22.626454207525782,91.4070900928919
932.0,23275.0,22.626233277191375,91.40704007847546
933.0,23300.0,22.6260123468353,91.40699006421892
934.0,23325.0,22.625791416457545,91.40694005012222
935.0,23350.0,22.62557048605812,91.40689003618536
936.0,23375.0,22.625349555637015,91.40684002240835
937.0,23400.0,22.625128625194254,91.40679000879112
938.0,23425.0,22.62490769472981,91.4067399953338
939.0,23450.0,22.62468676424369,91.40668998203626
940.0,23475.0,22.6244658337359,91.4066399688985
941.0,23500.0,22.624244903206442,91.40658995592065
942.0,23525.0,22.62402397265531,91.40653994310259
943.0,23550.0,22.62380304208251,91.40648993044437
944.0,23575.0,22.623582111488034,91.40643991794593
945.0,23600.0,22.62336118087189,91.40638990560734
946.0,23625.0,22.623140250234073,91.40633989342854
947.0,23650.0,22.622919319574592,91.40628988140958
948.0,23675.0,22.622698388893436,91.4062398695504
949.0,23700.0,22.62247745819061,91.40618985785107
950.0,23725.0,22.622256527466114,91.40613984631153
951.0,23750.0,22.622035596719954,91.40608983493178
952.0,23775.0,22.621814665952122,91.40603982371181
953.0,23800.0,22.62159373516262,91.40598981265168
954.0,23825.0,22.62137280435145,91.40593980175134
955.0,23850.0,22.62115187351861,91.4058897910108
956.0,23875.0,22.620930942664106,91.40583978043003
957.0,23900.0,22.620710011787935,91.40578977000905
958.0,23925.0,22.620489080890092,91.40573975974786
959.0,23950.0,22.620268149970585,91.40568974964646
960.0,23975.0,22.62004721902941,91.40563973970484
961.0,24000.0,22.619826288066573,91.40558972992301
962.0,24025.0,22.619605357082065,91.40553972030096
963.0,24050.0,22.619384426075896,91.40548971083865
964.0,24075.0,22.619163495048056,91.40543970153618
965.0,24100.0,22.618942563998548,91.40538969239344
966.0,24125.0,22.61872163292738,91.40533968341049
967.0,24150.0,22.618500701834552,91.40528967458727
968.0,24175.0,22.618279770720047,91.40523966592383
969.0,24200.0,22.618058839583885,91.40518965742018
970.0,24225.0,22.617837908426058,91.40513964907626
971.0,24250.0,22.61761697724657,91.40508964089213
972.0,24275.0,22.617396046045414,91.40503963286773
973.0,24300.0,22.617175114822597,91.40498962500311
974.0,24325.0,22.616954183578112,91.40493961729823
975.0,24350.0,22.61673325231197,91.40488960975307
976.0,24375.0,22.616512321024164,91.4048396023677
977.0,24400.0,22.616291389714693,91.40478959514206
978.0,24425.0,22.61607045838356,91.40473958807615
979.0,24450.0,22.615849527030772,91.40468958117003
980.0,24475.0,22.615628595656315,91.40463957442358
981.0,24500.0,22.615407664260204,91.40458956783692
982.0,24525.0,22.61518673284242,91.40453956140993
983.0,24550.0,22.614965801402988,91.40448955514273
984.0,24575.0,22.614744869941887,91.40443954903526
985.0,24600.0,22.61452393845913,91.40438954308752
986.0,24625.0,22.614303006954714,91.40433953729945
987.0,24650.0,22.614082075428637,91.40428953167117
988.0,24675.0,22.613861143880897,91.40423952620256
989.0,24700.0,22.613640212311502,91.40418952089374
990.0,24725.0,22.61341928072045,91.40413951574453
991.0,24750.0,22.613198349107734,91.40408951075511
992.0,24775.0,22.612977417473363,91.40403950592537
993.0,24800.0,22.61275648581734,91.40398950125535
994.0,24825.0,22.612535554139647,91.40393949674507
995.0,24850.0,22.6123146224403,91.40388949239446
996.0,24875.0,22.612093690719302,91.40383948820352
997.0,24900.0,22.61187275897664,91.40378948417231
998.0,24925.0,22.611651827212324,91.40373948030083
999.0,24950.0,22.61143089542635,91.40368947658902
1000.0,24975.0,22.61120996361872,91.40363947303695
1001.0,25000.0,22.610989031789437,91.40358946964449
1002.0,25025.0,22.610768099938493,91.40353946641176
1003.0,25050.0,22.610547168065903,91.4034894633387
1004.0,25075.0,22.61032623617165,91.40343946042537
1005.0,25100.0,22.610105304255747,91.40338945767166
1006.0,25125.0,22.609884372318184,91.40333945507768
1007.0,25150.0,22.609663440358972,91.40328945264338
1008.0,25175.0,22.6094425083781,91.40323945036874
1009.0,25200.0,22.60922157637558,91.40318944825378
1010.0,25225.0,22.609000644351404,91.4031394462985
1011.0,25250.0,22.60877971230557,91.40308944450283
1012.0,25275.0,22.60855878023809,91.40303944286688
1013.0,25300.0,22.608337848148953,91.40298944139056
1014.0,25325.0,22.608116916038163,91.40293944007396
1015.0,25350.0,22.60789598390572,91.40288943891699
1016.0,25375.0,22.60767505175163,91.40283943791968
1017.0,25400.0,22.607454119575884,91.40278943708199
1018.0,25425.0,22.60723318737849,91.40273943640403
1019.0,25450.0,22.607012255159443,91.40268943588569
1020.0,25475.0,22.606791322918742,91.40263943552696
1021.0,25500.0,22.606570390656398,91.40258943532791
1022.0,25525.0,22.606349458372396,91.40253943528853
1023.0,25550.0,22.60612852606675,91.40248943540871
1024.0,25575.0,22.60590759373945,91.40243943568862
1025.0,25600.0,22.605686661390504,91.40238943612815
1026.0,25625.0,22.605465729019905,91.40233943672729
1027.0,25650.0,22.605244796627655,91.40228943748605
1028.0,25675.0,22.605023864213763,91.40223943840448
1029.0,25700.0,22.604802931778217,91.40218943948253
1030.0,25725.0,22.60458199932102,91.40213944072019
1031.0,25750.0,22.604361066842184,91.40208944211747
1032.0,25775.0,22.604140134341694,91.40203944367443
1033.0,25800.0,22.603919201819558,91.40198944539094
1034.0,25825.0,22.60369826927577,91.40193944726707
1035.0,25850.0,22.603477336710338,91.40188944930287
1036.0,25875.0,22.603256404123268,91.40183945149823
1037.0,25900.0,22.60303547151454,91.40178945385321
1038.0,25925.0,22.60281453888417,91.40173945636786
1039.0,25950.0,22.602593606232155,91.40168945904207
1040.0,25975.0,22.6023726735585,91.4016394618759
1041.0,26000.0,22.60215174086319,91.40158946486929
1042.0,26025.0,22.60193080814624,91.40153946802229
1043.0,26050.0,22.601709875407643,91.40148947133491
1044.0,26075.0,22.601488942647403,91.40143947480715
1045.0,26100.0,22.601268009865514,91.401389478439
1046.0,26125.0,22.60104707706198,91.40133948223036
1047.0,26150.0,22.60082614423681,91.40128948618133
1048.0,26175.0,22.600605211389993,91.40123949029191
1049.0,26200.0,22.600384278521528,91.40118949456212
1050.0,26225.0,22.60016334563143,91.40113949899182
1051.0,26250.0,22.599942412719678,91.40108950358115
1052.0,26275.0,22.599721479786293,91.40103950833009
1053.0,26300.0,22.59950054683126,91.40098951323853
1054.0,26325.0,22.599279613854588,91.40093951830659
1055.0,26350.0,22.599058680856274,91.4008895235342
1056.0,26375.0,22.598837747836317,91.40083952892138
1057.0,26400.0,22.59861681479472,91.40078953446812
1058.0,26425.0,22.59839588173148,91.40073954017447
1059.0,26450.0,22.598174948646598,91.40068954604033
1060.0,26475.0,22.59795401554008,91.4006395520658
1061.0,26500.0,22.597733082411924,91.40058955825077
1062.0,26525.0,22.59751214926212,91.40053956459536
1063.0,26550.0,22.597291216090685,91.40048957109946
1064.0,26575.0,22.597070282897608,91.40043957776311
1065.0,26600.0,22.59684934968289,91.40038958458638
1066.0,26625.0,22.596628416446528,91.4003395915691
1067.0,26650.0,22.596407483188536,91.40028959871142
1068.0,26675.0,22.596186549908904,91.40023960601326
1069.0,26700.0,22.595965616607636,91.40018961347465
1070.0,26725.0,22.59574468328472,91.40013962109555
1071.0,26750.0,22.595523749940174,91.400089628876
1072.0,26775.0,22.59530281657399,91.40003963681602
1073.0,26800.0,22.59508188318617,91.39998964491554
1074.0,26825.0,22.594860949776713,91.39993965317456
1075.0,26850.0,22.594640016345625,91.39988966159319
1076.0,26875.0,22.594419082892898,91.39983967017127
1077.0,26900.0,22.594198149418528,91.39978967890892
1078.0,26925.0,22.59397721592252,91.39973968780606
1079.0,26950.0,22.593756282404883,91.39968969686271
1080.0,26975.0,22.593535348865615,91.39963970607891
1081.0,27000.0,22.59331441530471,91.39958971545457
1082.0,27025.0,22.593093481722168,91.39953972498978
1083.0,27050.0,22.59287254811799,91.3994897346845
1084.0,27075.0,22.592651614492176,91.39943974453871
1085.0,27100.0,22.592430680844735,91.39938975455243
1086.0,27125.0,22.592209747175655,91.39933976472565
1087.0,27150.0,22.59198881348495,91.39928977505838
1088.0,27175.0,22.59176787977261,91.3992397855506
1089.0,27200.0,22.59154694603863,91.39918979620234
1090.0,27225.0,22.591326012283023,91.39913980701351
1091.0,27250.0,22.59110507850578,91.39908981798425
1092.0,27275.0,22.5908841447069,91.39903982911443
1093.0,27300.0,22.590663210886404,91.39898984040411
1094.0,27325.0,22.590442277044268,91.3989398518533
1095.0,27350.0,22.5902213431805,91.39888986346193
1096.0,27375.0,22.5900004092951,91.39883987523007
1097.0,27400.0,22.58977947538807,91.39878988715765
1098.0,27425.0,22.58955854145941,91.39873989924473
1099.0,27450.0,22.589337607509126,91.39868991149126
1100.0,27475.0,22.5891166735372,91.39863992389729
1101.0,27500.0,22.58889573954366,91.39858993646277
1102.0,27525.0,22.58867480552848,91.39853994918775
1103.0,27550.0,22.58845387149167,91.39848996207218
1104.0,27575.0,22.588232937433233,91.39843997511605
1105.0,27600.0,22.588012003353168,91.39838998831937
1106.0,27625.0,22.58779106925148,91.39834000168219
1107.0,27650.0,22.587570135128157,91.39829001520445
1108.0,27675.0,22.58734920098321,91.39824002888616
1109.0,27700.0,22.587128266816634,91.39819004272732
1110.0,27725.0,22.58690733262843,91.39814005672793
1111.0,27750.0,22.5866863984186,91.39809007088797
1112.0,27775.0,22.586465464187146,91.39804008520747
1113.0,27800.0,22.58624452993406,91.39799009968641
1114.0,27825.0,22.58602359565935,91.3979401143248
1115.0,27850.0,22.585802661363015,91.39789012912263
1116.0,27875.0,22.585581727045057,91.39784014407985
1117.0,27900.0,22.585360792705465,91.39779015919657
1118.0,27925.0,22.585139858344256,91.39774017447269
1119.0,27950.0,22.584918923961418,91.39769018990819
1120.0,27975.0,22.584697989556965,91.3976402055032
1121.0,28000.0,22.584477055130872,91.39759022125759
1122.0,28025.0,22.58425612068317,91.39754023717137
1123.0,28050.0,22.584035186213832,91.39749025324465
1124.0,28075.0,22.583814251722874,91.39744026947727
1125.0,28100.0,22.583593317210298,91.39739028586939
1126.0,28125.0,22.583372382676092,91.39734030242084
1127.0,28150.0,22.58315144812027,91.39729031913174
1128.0,28175.0,22.58293051354282,91.39724033600203
1129.0,28200.0,22.58270957894375,91.39719035303176
1130.0,28225.0,22.582488644323064,91.39714037022088
1131.0,28250.0,22.582267709680746,91.39709038756939
1132.0,28275.0,22.58204677501681,91.39704040507729
1133.0,28300.0,22.581825840331256,91.39699042274458
1134.0,28325.0,22.581604905624076,91.39694044057131
1135.0,28350.0,22.581383970895278,91.39689045855738
1136.0,28375.0,22.58116303614486,91.39684047670289
1137.0,28400.0,22.580942101372827,91.39679049500774
1138.0,28425.0,22.580721166579167,91.39674051347203
1139.0,28450.0,22.580500231763885,91.3966905320957
1140.0,28475.0,22.580279296926985,91.39664055087871
1141.0,28500.0,22.58005836206847,91.39659056982111
1142.0,28525.0,22.579837427188338,91.3965405889229
1143.0,28550.0,22.579616492286583,91.39649060818408
1144.0,28575.0,22.579395557363213,91.39644062760459
1145.0,28600.0,22.579174622418225,91.39639064718449
1146.0,28625.0,22.57895368745162,91.39634066692378
1147.0,28650.0,22.578732752463395,91.3962906868224
1148.0,28675.0,22.578511817453553,91.3962407068804
1149.0,28700.0,22.578290882422092,91.3961907270978
1150.0,28725.0,22.578069947369016,91.39614074747453
1151.0,28750.0,22.577849012294326,91.3960907680106
1152.0,28775.0,22.577628077198014,91.39604078870605
1153.0,28800.0,22.577407142080094,91.39599080956083
1154.0,28825.0,22.577186206940556,91.39594083057494
1155.0,28850.0,22.576965271779397,91.39589085174845
1156.0,28875.0,22.576744336596633,91.39584087308128
1157.0,28900.0,22.576523401392244,91.39579089457345
1158.0,28925.0,22.576302466166243,91.39574091622501
1159.0,28950.0,22.57608153091863,91.39569093803584
1160.0,28975.0,22.575860595649406,91.39564096000606
1161.0,29000.0,22.57563966035857,91.39559098213556
1162.0,29025.0,22.575418725046106,91.39554100442444
1163.0,29050.0,22.575197789712036,91.3954910268726
1164.0,29075.0,22.57497685435636,91.39544104948016
1165.0,29100.0,22.574755918979065,91.39539107224698
1166.0,29125.0,22.574534983580154,91.3953410951732
1167.0,29150.0,22.57431404815964,91.39529111825868
1168.0,29175.0,22.57409311271751,91.39524114150345
1169.0,29200.0,22.57387217725377,91.3951911649076
1170.0,29225.0,22.573651241768417,91.39514118847103
1171.0,29250.0,22.57343030626145,91.39509121219385
1172.0,29275.0,22.573209370732872,91.39504123607588
1173.0,29300.0,22.57298843518269,91.39499126011725
1174.0,29325.0,22.572767499610894,91.39494128431795
1175.0,29350.0,22.57254656401749,91.39489130867793
1176.0,29375.0,22.572325628402467,91.39484133319723
1177.0,29400.0,22.572104692765844,91.39479135787582
1178.0,29425.0,22.57188375710761,91.39474138271373
1179.0,29450.0,22.57166282142777,91.39469140771087
1180.0,29475.0,22.571441885726312,91.39464143286733
1181.0,29500.0,22.57122095000325,91.39459145818313
1182.0,29525.0,22.57100001425858,91.39454148365814
1183.0,29550.0,22.5707790784923,91.3944915092925
1184.0,29575.0,22.57055814270442,91.39444153508612
1185.0,29600.0,22.570337206894926,91.39439156103901
1186.0,29625.0,22.570116271063824,91.39434158715119
1187.0,29650.0,22.569895335211115,91.39429161342264
1188.0,29675.0,22.569674399336805,91.39424163985336
1189.0,29700.0,22.569453463440887,91.39419166644342
1190.0,29725.0,22.569232527523358,91.39414169319264
1191.0,29750.0,22.56901159158423,91.39409172010119
1192.0,29775.0,22.568790655623488,91.39404174716901
1193.0,29800.0,22.568569719641147,91.39399177439611
1194.0,29825.0,22.568348783637195,91.39394180178243
1195.0,29850.0,22.568127847611642,91.39389182932803
1196.0,29875.0,22.567906911564485,91.39384185703284
1197.0,29900.0,22.567685975495724,91.39379188489698
1198.0,29925.0,22.567465039405363,91.39374191292035
1199.0,29950.0,22.567244103293394,91.39369194110293
1200.0,29975.0,22.56702316715982,91.39364196944479
1201.0,30000.0,22.566802231004647,91.39359199794592
1202.0,30025.0,22.566581294827866,91.39354202660627
1203.0,30050.0,22.56636035862948,91.39349205542584
1204.0,30075.0,22.5661394224095,91.39344208440468
1205.0,30100.0,22.56591848616791,91.39339211354275
1206.0,30125.0,22.565697549904723,91.39334214284003
1207.0,30150.0,22.565476613619936,91.39329217229658
1208.0,30175.0,22.56525567731354,91.3932422019123
1209.0,30200.0,22.565034740985553,91.3931922316873
1210.0,30225.0,22.564813804635957,91.3931422616215
1211.0,30250.0,22.564592868264764,91.39309229171494
1212.0,30275.0,22.564371931871964,91.39304232196764
1213.0,30300.0,22.564150995457574,91.39299235237951
1214.0,30325.0,22.56393005902158,91.3929423829506
1215.0,30350.0,22.563709122563985,91.3928924136809
1216.0,30375.0,22.563488186084797,91.39284244457042
1217.0,30400.0,22.563267249584,91.39279247561916
1218.0,30425.0,22.563046313061612,91.39274250682706
1219.0,30450.0,22.562825376517626,91.39269253819424
1220.0,30475.0,22.562604439952036,91.39264256972058
1221.0,30500.0,22.562383503364853,91.39259260140614
1222.0,30525.0,22.562162566756065,91.39254263325091
1223.0,30550.0,22.561941630125688,91.39249266525485
1224.0,30575.0,22.56172069347371,91.392442697418
1225.0,30600.0,22.56149975680013,91.39239272974032
1226.0,30625.0,22.561278820104967,91.39234276222186
1227.0,30650.0,22.561057883388198,91.39229279486256
1228.0,30675.0,22.560836946649836,91.39224282766247
1229.0,30700.0,22.56061600988987,91.39219286062155
1230.0,30725.0,22.560395073108317,91.39214289373979
1231.0,30750.0,22.560174136305168,91.39209292701725
1232.0,30775.0,22.559953199480425,91.39204296045386
1233.0,30800.0,22.559732262634082,91.39199299404964
1234.0,30825.0,22.559511325766145,91.39194302780459
1235.0,30850.0,22.55929038887662,91.39189306171875
1236.0,30875.0,22.559069451965495,91.39184309579207
1237.0,30900.0,22.558848515032782,91.3917931300245
1238.0,30925.0,22.55862757807847,91.39174316441614
1239.0,30950.0,22.558406641102565,91.39169319896695
1240.0,30975.0,22.55818570410507,91.39164323367686
1241.0,31000.0,22.557964767085977,91.39159326854599
1242.0,31025.0,22.5577438300453,91.39154330357428
1243.0,31050.0,22.557522892983023,91.39149333876168
1244.0,31075.0,22.557301955899156,91.39144337410823
1245.0,31100.0,22.557081018793706,91.39139340961395
1246.0,31125.0,22.556860081666652,91.39134344527884
1247.0,31150.0,22.556639144518012,91.39129348110282
1248.0,31175.0,22.55641820734778,91.39124351708597
1249.0,31200.0,22.556197270155963,91.39119355322822
1250.0,31225.0,22.555976332942553,91.39114358952963
1251.0,31250.0,22.55575539570755,91.39109362599021
1252.0,31275.0,22.555534458450957,91.39104366260989
1253.0,31300.0,22.555313521172778,91.39099369938867
1254.0,31325.0,22.555092583873005,91.39094373632668
1255.0,31350.0,22.554871646551643,91.39089377342373
1256.0,31375.0,22.554650709208698,91.39084381067994
1257.0,31400.0,22.55442977184416,91.3907938480952
1258.0,31425.0,22.554208834458038,91.39074388566968
1259.0,31450.0,22.553987897050323,91.3906939234032
1260.0,31475.0,22.553766959621022,91.3906439612959
1261.0,31500.0,22.553546022170135,91.39059399934763
1262.0,31525.0,22.55332508469767,91.39054403755853
1263.0,31550.0,22.553104147203598,91.39049407592853
1264.0,31575.0,22.55288320968795,91.39044411445764
1265.0,31600.0,22.552662272150716,91.39039415314585
1266.0,31625.0,22.552441334591897,91.39034419199311
1267.0,31650.0,22.55222039701149,91.39029423099953
1268.0,31675.0,22.551999459409497,91.390244270165
1269.0,31700.0,22.551778521785923,91.39019430948963
1270.0,31725.0,22.551557584140756,91.39014434897331
1271.0,31750.0,22.55133664647401,91.39009438861609
1272.0,31775.0,22.551115708785684,91.39004442841792
1273.0,31800.0,22.55089477107576,91.38999446837886
1274.0,31825.0,22.55067383334426,91.38994450849896
1275.0,31850.0,22.55045289559118,91.38989454877805
1276.0,31875.0,22.55023195781651,91.38984458921624
1277.0,31900.0,22.550011020020257,91.38979462981354
1278.0,31925.0,22.549790082202428,91.38974467056983
1279.0,31950.0,22.54956914436301,91.38969471148528
1280.0,31975.0,22.549348206502007,91.38964475255972
1281.0,32000.0,22.549127268619433,91.38959479379332
1282.0,32025.0,22.548906330715266,91.38954483518592
1283.0,32050.0,22.548685392789523,91.38949487673756
1284.0,32075.0,22.5484644548422,91.38944491844836
1285.0,32100.0,22.54824351687329,91.3893949603181
1286.0,32125.0,22.5480225788828,91.389345002347
1287.0,32150.0,22.547801640870734,91.38929504453489
1288.0,32175.0,22.54758070283708,91.38924508688189
1289.0,32200.0,22.547359764781852,91.38919512938787
1290.0,32225.0,22.547138826705044,91.38914517205296
1291.0,32250.0,22.546917888606657,91.38909521487705
1292.0,32275.0,22.546696950486695,91.38904525786018
1293.0,32300.0,22.54647601234515,91.38899530100241
1294.0,32325.0,22.54625507418202,91.38894534430364
1295.0,32350.0,22.54603413599732,91.38889538776391
1296.0,32375.0,22.545813197791038,91.38884543138317
1297.0,32400.0,22.54559225956318,91.38879547516149
1298.0,32425.0,22.545371321313734,91.38874551909885
1299.0,32450.0,22.545150383042724,91.38869556319526
1300.0,32475.0,22.54492944475014,91.38864560745071
1301.0,32500.0,22.544708506435967,91.3885956518651
1302.0,32525.0,22.54448756810022,91.3885456964386
1303.0,32550.0,22.5442666297429,91.38849574117103
1304.0,32575.0,22.544045691364,91.38844578606256
1305.0,32600.0,22.543824752963527,91.38839583111303
1306.0,32625.0,22.543603814541477,91.38834587632255
1307.0,32650.0,22.543382876097855,91.38829592169111
1308.0,32675.0,22.543161937632657,91.38824596721867
1309.0,32700.0,22.542940999145877,91.38819601290521
1310.0,32725.0,22.54272006063753,91.38814605875075
1311.0,32750.0,22.542499122107607,91.38809610475528
1312.0,32775.0,22.54227818355611,91.38804615091885
1313.0,32800.0,22.54205724498304,91.38799619724136
1314.0,32825.0,22.541836306388397,91.38794624372292
1315.0,32850.0,22.54161536777218,91.38789629036347
1316.0,32875.0,22.54139442913439,91.38784633716296
1317.0,32900.0,22.54117349047502,91.38779638412149
1318.0,32925.0,22.540952551794092,91.38774643123895
1319.0,32950.0,22.540731613091584,91.38769647851547
1320.0,32975.0,22.5405106743675,91.38764652595091
1321.0,33000.0,22.54028973562185,91.38759657354535
1322.0,33025.0,22.540068796854626,91.38754662129872
1323.0,33050.0,22.539847858065837,91.38749666921115
1324.0,33075.0,22.539626919255472,91.3874467172825
1325.0,33100.0,22.539405980423535,91.38739676551279
1326.0,33125.0,22.53918504157003,91.38734681390213
1327.0,33150.0,22.53896410269495,91.38729686245034
1328.0,33175.0,22.53874316379831,91.3872469111576
1329.0,33200.0,22.53852222488009,91.38719696002374
1330.0,33225.0,22.53830128594031,91.38714700904893
1331.0,33250.0,22.538080346978955,91.387097058233
1332.0,33275.0,22.537859407996034,91.38704710757605
1333.0,33300.0,22.537638468991542,91.3869971570781
1334.0,33325.0,22.537417529965488,91.38694720673902
1335.0,33350.0,22.53719659091786,91.38689725655894
1336.0,33375.0,22.536975651848667,91.38684730653779
1337.0,33400.0,22.536754712757908,91.38679735667557
1338.0,33425.0,22.536533773645576,91.38674740697229
1339.0,33450.0,22.53631283451168,91.386697457428
1340.0,33475.0,22.53609189535622,91.38664750804259
1341.0,33500.0,22.53587095617919,91.3865975588161
1342.0,33525.0,22.535650016980593,91.38654760974862
1343.0,33550.0,22.53542907776044,91.38649766084
1344.0,33575.0,22.535208138518712,91.38644771209033
1345.0,33600.0,22.53498719925542,91.38639776349959
1346.0,33625.0,22.534766259970564,91.38634781506778
1347.0,33650.0,22.534545320664144,91.38629786679485
1348.0,33675.0,22.534324381336155,91.38624791868085
1349.0,33700.0,22.534103441986606,91.38619797072579
1350.0,33725.0,22.533882502615494,91.38614802292966
1351.0,33750.0,22.533661563222815,91.38609807529241
1352.0,33775.0,22.533440623808577,91.38604812781409
1353.0,33800.0,22.53321968437277,91.38599818049465
1354.0,33825.0,22.532998744915407,91.38594823333415
1355.0,33850.0,22.532777805436474,91.38589828633258
1356.0,33875.0,22.532556865935984,91.38584833948983
1357.0,33900.0,22.532335926413925,91.38579839280601
1358.0,33925.0,22.53211498687031,91.38574844628107
1359.0,33950.0,22.53189404730513,91.38569849991507
1360.0,33975.0,22.531673107718394,91.38564855370794
1361.0,34000.0,22.5314521681101,91.38559860765969
1362.0,34025.0,22.53123122848023,91.38554866177031
1363.0,34050.0,22.531010288828814,91.38549871603988
1364.0,34075.0,22.530789349155825,91.38544877046832
1365.0,34100.0,22.530568409461285,91.38539882505557
1366.0,34125.0,22.53034746974518,91.38534887980177
1367.0,34150.0,22.530126530007525,91.38529893470678
1368.0,34175.0,22.5299055902483,91.38524898977073
1369.0,34200.0,22.529684650467527,91.3851990449935
1370.0,34225.0,22.529463710665187,91.3851491003752
1371.0,34250.0,22.529242770841286,91.38509915591573
1372.0,34275.0,22.52902183099583,91.38504921161513
1373.0,34300.0,22.528800891128817,91.38499926747335
1374.0,34325.0,22.52857995124025,91.3849493234905
1375.0,34350.0,22.52835901133012,91.38489937966648
1376.0,34375.0,22.528138071398434,91.38484943600133
1377.0,34400.0,22.527917131445193,91.384799492495
1378.0,34425.0,22.527696191470397,91.38474954914756
1379.0,34450.0,22.527475251474037,91.38469960595893
1380.0,34475.0,22.52725431145613,91.38464966292918
1381.0,34500.0,22.52703337141666,91.38459972005825
1382.0,34525.0,22.52681243135564,91.3845497773462
1383.0,34550.0,22.526591491273066,91.38449983479296
1384.0,34575.0,22.526370551168927,91.38444989239855
1385.0,34600.0,22.526149611043238,91.38439995016302
1386.0,34625.0,22.525928670895997,91.38435000808624
1387.0,34650.0,22.525707730727206,91.38430006616841
1388.0,34675.0,22.52548679053685,91.38425012440933
1389.0,34700.0,22.525265850324946,91.38420018280908
1390.0,34725.0,22.525044910091488,91.3841502413677
1391.0,34750.0,22.524823969836476,91.3841003000851
1392.0,34775.0,22.524603029559913,91.3840503589613
1393.0,34800.0,22.524382089261795,91.38400041799639
1394.0,34825.0,22.524161148942127,91.38395047719024
1395.0,34850.0,22.52394020860091,91.38390053654291
1396.0,34875.0,22.52371926823814,91.38385059605446
1397.0,34900.0,22.52349832785381,91.38380065572471
1398.0,34925.0,22.52327738744793,91.38375071555384
1399.0,34950.0,22.523056447020508,91.3837007755418
1400.0,34975.0,22.52283550657153,91.38365083568851
1401.0,35000.0,22.522614566101,91.383600895994
1402.0,35025.0,22.522393625608924,91.38355095645835
1403.0,35050.0,22.522172685095295,91.38350101708147
1404.0,35075.0,22.521951744560113,91.38345107786336
1405.0,35100.0,22.52173080400339,91.38340113880406
1406.0,35125.0,22.521509863425113,91.38335119990359
1407.0,35150.0,22.52128892282528,91.38330126116182
1408.0,35175.0,22.521067982203903,91.38325132257887
1409.0,35200.0,22.520847041560987,91.38320138415475
1410.0,35225.0,22.520626100896514,91.38315144588938
1411.0,35250.0,22.520405160210494,91.38310150778278
1412.0,35275.0,22.520184219502926,91.38305156983495
1413.0,35300.0,22.519963278773815,91.38300163204593
1414.0,35325.0,22.519742338023153,91.38295169441568
1415.0,35350.0,22.519521397250944,91.38290175694414
1416.0,35375.0,22.519300456457188,91.38285181963141
1417.0,35400.0,22.519079515641884,91.38280188247745
1418.0,35425.0,22.518858574805034,91.38275194548225
1419.0,35450.0,22.518637633946643,91.38270200864582
1420.0,35475.0,22.5184166930667,91.3826520719681
1421.0,35500.0,22.518195752165216,91.38260213544919
1422.0,35525.0,22.517974811242187,91.38255219908899
1423.0,35550.0,22.51775387029761,91.38250226288756
1424.0,35575.0,22.517532929331495,91.38245232684494
1425.0,35600.0,22.517311988343828,91.38240239096098
1426.0,35625.0,22.517091047334628,91.38235245523583
1427.0,35650.0,22.51687010630387,91.3823025196694
1428.0,35675.0,22.516649165251575,91.38225258426166
1429.0,35700.0,22.516428224177744,91.3822026490127
1430.0,35725.0,22.51620728308236,91.3821527139225
1431.0,35750.0,22.515986341965437,91.382102778991
1432.0,35775.0,22.51576540082697,91.38205284421826
1433.0,35800.0,22.515544459666966,91.38200290960424
1434.0,35825.0,22.515323518485417,91.38195297514892
1435.0,35850.0,22.51510257728232,91.38190304085231
1436.0,35875.0,22.51488163605769,91.38185310671452
1437.0,35900.0,22.514660694811518,91.38180317273537
1438.0,35925.0,22.514439753543805,91.38175323891494
1439.0,35950.0,22.51421881225455,91.38170330525327
1440.0,35975.0,22.51399787094375,91.38165337175025
1441.0,36000.0,22.513776929611417,91.38160343840599
1442.0,36025.0,22.513555988257544,91.38155350522044
1443.0,36050.0,22.513335046882126,91.3815035721936
1444.0,36075.0,22.513114105485172,91.3814536393254
1445.0,36100.0,22.51289316406668,91.38140370661597
1446.0,36125.0,22.512672222626644,91.38135377406525
1447.0,36150.0,22.512451281165077,91.38130384167323
1448.0,36175.0,22.512230339681967,91.38125390943986
1449.0,36200.0,22.512009398177323,91.3812039773652
1450.0,36225.0,22.511788456651132,91.38115404544925
1451.0,36250.0,22.511567515103415,91.38110411369195
1452.0,36275.0,22.51134657353416,91.38105418209335
1453.0,36300.0,22.51112563194336,91.38100425065346
1454.0,36325.0,22.51090469033103,91.38095431937222
1455.0,36350.0,22.510683748697158,91.38090438824975
1456.0,36375.0,22.510462807041755,91.38085445728586
1457.0,36400.0,22.510241865364815,91.38080452648069
1458.0,36425.0,22.51002092366634,91.38075459583416
1459.0,36450.0,22.50979998194633,91.38070466534634
1460.0,36475.0,22.509579040204784,91.38065473501717
1461.0,36500.0,22.5093580984417,91.38060480484666
1462.0,36525.0,22.50913715665709,91.38055487483484
1463.0,36550.0,22.508916214850935,91.38050494498168
1464.0,36575.0,22.50869527302325,91.38045501528711
1465.0,36600.0,22.508474331174035,91.3804050857513
1466.0,36625.0,22.508253389303285,91.3803551563741
1467.0,36650.0,22.508032447410997,91.38030522715553
1468.0,36675.0,22.50781150549718,91.38025529809568
1469.0,36700.0,22.507590563561827,91.38020536919441
1470.0,36725.0,22.507369621604944,91.38015544045186
1471.0,36750.0,22.507148679626525,91.3801055118679
